meeting_date,youtube_video_id,speaker_label,name,text,start_ms,sequence
2024-03-18,PPGHwBeYHiw,F,"Unknown (F)","Okay, great. And then if, let's just say we have a project where they decide that they want to put like an art or like a mural, will that be kind of like following these guidelines and then following, you know, the guidelines that we have around public art?",2755130,4
2024-03-18,PPGHwBeYHiw,A,"Unknown (A)","Yeah, a little different. You know, public fine art is categorized differently. So there'll be a evaluation process for that as compared to building design or construction. So.",2769940,10
2024-03-18,PPGHwBeYHiw,B,"Unknown (B)","Okay. Okay.",2780020,24
2024-03-18,PPGHwBeYHiw,D,"Unknown (D)","Thank you Council Member Kurtz. Thank you.",2781100,39
2024-03-18,PPGHwBeYHiw,G,"Unknown (G)","Great update and presentation in terms of the objectives. I know we have guidelines and rules.",2786580,3
2024-03-18,PPGHwBeYHiw,D,"Unknown (D)",Around.,2793700,40
2024-03-18,PPGHwBeYHiw,G,"Unknown (G)","Buildings to in homes for firewise and to be fire safe. And I'm wondering if we have, I mean some of those are required, some of them are highly suggested. And I'm wondering if there's any need to call out additional around rules around fire prevention, fire safety. Like we have the different gutters, we have different the grates, you know, for vents on homes and things like that.",2795890,4
2024-03-18,PPGHwBeYHiw,A,"Unknown (A)","So I, I, we fully anticipate that, you know, as we adopt the, the new firewise standards and then seeing the developments come in on those. And that's really looking at the opportunity to do a comprehensive ordinance amendment to include all those as very specific. So you look in one place for. For these items that need to be met. Right now we have multiple documents. So trying to actually fund that clarity thing. And even to Council member Bushy's question, trying to help the developers find that guidance. So like how do they want to meet these requirements? You have to let. Make sure we let them know how to do it. And so trying to find some clarity with our current regulations, but then outlined guidance documents to help them do that. So it is taking that document amongst other hillside guidelines and our municipal code really being a very comprehensive approach to try to help that. But then that's really. We're looking for this time to evaluate what we have and actually start to really comprehensive list of the development requirements and then actually do when we do our zoning ordinance update to actually get them all captured in one moment.",2828020,11
2024-03-18,PPGHwBeYHiw,G,"Unknown (G)","That would be great. I mean, I think we're seeing a lot coming from the insurance companies and the way the insurance companies are reacting right now to homes in California that there might be things that we have to get in front of sooner than later in terms of some of those requirements. And then the other one is what else? This is a limited list. I imagine there's others, other items potentially out in the. In our list that we'd want to include as part of an objective standard. Can you share if there was any of those that we chose not to include right now and that there might be down the road?",2886600,5
2024-03-18,PPGHwBeYHiw,C,"Unknown (C)","What was brought forward was actually what was reviewed by the DRB at a couple meetings and then all of their recommended changes and documents. So those are the big four topics that they sunk their teeth into in the. In the beginning and throughout the review and then those reviewed by the planning commission. But so additional ones. Yes, certainly. I think once we start looking at it consistent rolling into the zoning ordinance update, I think that's a good time to think about what needs additionally needs to be clarified or maybe added into that single source document. Because it's. There's a lot already in the guidelines that is there talks a lot about beauty, neighborhood identification that we can. That we still get to use. You know, we still have that as guidance too. So I don't have any particular off the cuff ones that aren't in these four topics that we want to make sure we grab. And if Micah has anything to add.",2927700,13
2024-03-18,PPGHwBeYHiw,A,"Unknown (A)","I just wanted to add that we're also We've adopted a new downtown precise plan with a form base code. So even recognizing, you know, this was what we move forward with, there might be adjustments that we contain within that. Also the other one is also looking at some of our public work standards. Include some of those, those very specific things, maybe sidewalk design or clarity on locations of trees and how they're set up. We, we have some of those items, but also trying to capture, at least in a single document all these different requirements that come into play.",2976280,12
2024-03-18,PPGHwBeYHiw,D,"Unknown (D)","Great, thank you. Thank you. And I'm just going to build on the questions we've already heard following Council member Micah is on the blank walls and the very. It says very specifically any blank walls adjacent to alleyways or side property lines have graffiti resistant paint. I had the same thinking as we want to have more community art. It's something that we've been leaning into. We're a cultural art city, only one of a handful in California. So I am concerned because that to me seems the exact kind of place where we'd actually want to have an unexpected first of art. So I'm a little. And I. Maybe it's only handled through the exception and that's fine too because we also don't want to have the graffiti. So I don't know if it needs further clarification here, but absolutely thinking what council member Micah was thinking.",3006920,41
2024-03-18,PPGHwBeYHiw,A,"Unknown (A)","I think it's really going to fall on more the exception side to say these are the base standards applying to projects. But if someone wants to bring in a public art mural, they definitely have a process and approach for that when looking for on their buildings. So I think it'll be handled through a different permit request.",3057480,13
2024-03-18,PPGHwBeYHiw,D,"Unknown (D)","And that won't be an unwieldy process to have.",3071540,42
2024-03-18,PPGHwBeYHiw,A,"Unknown (A)","Well, I think that's one we're, we're continuing to develop. I know we have an existing public art policy on, on publicly owned lands. Private development's a little different, but that's something that both the community Economic Development Department, along with library and recreation and the city manager working towards.",3076020,14
